"Tenure","MonthlyCharge","Bandwidth_GB_Year"
-1.21650277511221,-0.760727117754672,-1.29489712781049
-1.12980897427913,-1.34226539577113,-1.28059804845961
-1.16493372590194,0.815352794663869,-1.19665109494178
-1.16323734509201,0.348939406987616,-0.914814381001727
-1.14869188262451,-0.877298480485624,-1.37221257863482
-1.22290181630393,0.462139633963016,-1.3648468901182
-0.781728618155567,1.16440703287179,-0.573942865118888
-1.18189210441076,-0.236496680524838,-1.34918064509782
-0.558756209374529,-0.294470123094329,-0.41685722442481
-0.61044909454306,0.287703251217974,-0.530259963521562
-1.12897577903587,1.68876808481667,-1.02202586403757
-1.04866403361619,-1.10953197942784,-1.31009058871258
-0.814953473472702,0.346036751680855,-0.656940114116212
-0.537553037568741,-0.23575674781481,-0.611338359785887
-1.04100550034267,0.229205440284535,-1.06391522917201
-0.758736093858226,1.16517274388268,-0.725854369248553
-0.884597512660519,0.229205440284535,-0.912755646000823
-1.2095380891913,1.10696985813485,-1.1824084057846
-0.654244484518703,-0.062570787311479,-0.689064732412833
-0.443747633301661,0.753056002697731,-0.502248205780115
-1.16107951546388,0.753056002697731,-1.17421119844663
-0.898354383228042,1.68836231526601,-0.603935610915644
-0.810778862477463,-0.00352797605874902,-0.894866796376496
-0.747322662130173,-0.0039138122530037,-0.653920392089845
-0.947435526633971,0.520501683835889,-0.946406221307907
-1.10912802231579,-0.819355543403155,-1.22976722635051
-1.05693639945621,0.462139633963016,-1.1456988591023
-1.18562727058212,-0.295125106173321,-1.37979573702717
-0.629509700232575,-1.40114904289882,-0.817213115084462
-0.809448127437679,0.0544196882098774,-0.897330697297694
-0.422795621510622,-0.236876555341476,-0.520977331030386
-1.06698983043457,-0.818320685507524,-0.933076700137086
-0.829828453935984,2.3870835793849,-0.773755533196031
-1.03641896970134,-1.05215397602107,-0.961702886177993
-0.952283839924959,0.873555680411706,-0.910207360128187
-0.459403584951584,-0.586087186565307,-0.360792447233045
-1.12417665354201,1.63082042054804,-0.977467042196407
-0.925742425610012,-1.34226539577113,-1.103442839647
-0.997223189373984,0.350025937918134,-0.935559035641587
-1.00341617882819,-0.52705771855232,-1.03650713276191
-1.03222370432852,-1.1099377489785,-0.971267261885337
-1.13067523479219,1.10696985813485,-1.0770153826676
-0.925502675771316,-0.00317387954297572,-0.851686526723219
-1.14794356926621,-1.2253399365244,-1.09875216365489
-1.13290604299421,1.10696985813485,-0.982954168561367
-1.07556216088577,-0.760536912550092,-1.02046120744389
-1.20243021013678,-0.295125106173321,-1.28825900276121
-0.981402466378885,0.287002556481711,-0.892038285160668
-0.937220724559538,1.8632330169717,-0.830612322503723
-0.947063863482172,-1.40114904289882,-1.146482211563
-0.986201924247258,0.171262503202066,-1.06497167516941
-1.06493676435213,0.694373132905233,-1.11676214402718
-1.03145353771486,0.578619619952689,-0.909674048571304
-0.752033602453024,1.92186144262019,-0.671044379252642
-0.862601173274484,0.0547690575394932,-0.72636891537433
-1.14939231832138,-0.0612918156597751,-1.23169064752881
-1.19648616295119,0.461438939226753,-1.31749005930667
-1.18076934887309,0.229046276159498,-1.22407001066992
-1.11061026518415,-0.760536912550092,-0.951289797996936
-1.18324523500314,-0.818833946148334,-1.1773798029909
-1.20232210998817,1.04435224624908,-1.14868960650315
-1.18541813796093,0.873555680411706,-1.22068708996621
-0.705907284669808,-1.57558542564386,-0.715268026186317
-0.861811898208558,2.09546651591392,-0.788974736665513
-1.04072466116364,-0.468909276948497,-1.03784090975624
-1.09533672888232,0.0547146133954796,-0.950032808352294
-0.756187425765395,1.10596827683537,-0.803159409715688
-1.08233611594956,-0.236876555341476,-1.11677795168808
-1.18237913184705,0.287268932257321,-0.981214912645504
-0.590454386009775,1.04461862202469,-0.536351487502949
-0.76655297130914,1.10596827683537,-0.788515623334018
-1.00375290090629,0.34970511799851,-1.0992960695716
-1.07991352428921,0.0544196882098774,-1.1093970378576
-0.551124130865723,1.8632330169717,-0.550077566144737
-0.743801019372466,-0.992019906651665,-0.890767104753636
-1.20735350506011,-0.236175860605213,-1.31043471673684
-0.854787358252499,0.229205440284535,-0.959074466496501
-1.07980396682075,-0.761237607286355,-1.00533276335169
-0.894398393656541,0.641322181469488,-0.774366697405067
-0.700481891930273,0.699950607117971,-0.581920430700295
-0.828022022484769,-0.295125106173321,-0.985642829999185
-0.984445306277123,-0.528059299851802,-1.16470816187613
-1.00146281689261,-0.527792924076191,-1.04306494164707
-0.849092430546462,-0.818641505427149,-0.809637437147197
-0.919327914084704,0.350025937918134,-0.875218905405543
-0.719381167214918,-0.177898760363377,-0.570909927484583
-0.780777289999949,-0.294804286253697,-0.855743578791102
-0.568662816021139,-0.00378319753795905,-0.64868202757933
-0.926839329565754,0.752735182778106,-0.975229658076568
-1.02808031278813,-0.585681417014646,-1.12233066151417
-0.827391581894973,-0.236442236380823,-0.931351983677976
-0.970982885377143,-1.22645974405107,-0.885671837180201
-1.16569821745435,0.814672033284012,-1.12330615724538
-1.19313540743386,0.52102328109071,-1.17248354188084
-1.09684009260222,0.0547405081295012,-1.21470340076956
-0.713995249857438,1.57161595350072,-0.736965396656576
-0.435597942661768,1.57161595350072,-0.424548687195284
-0.653364051706272,-0.760117799759689,-0.457667366772734
-0.813639192275882,1.57161595350072,-0.790808086062524
-1.11265878285245,0.870182239279653,-0.896320535214741
-1.17250745874853,-0.586087186565307,-1.17551561638219
-1.00006636106155,-1.51663618007575,-0.880423127612599
-1.23475703467991,-0.468588457028874,-1.28200776500041
-1.09437791070927,-2.15741220173568,-1.36078701595975
-1.04066965792818,-0.701908486901609,-1.01146520400842
-1.25241968418265,-1.28508816969955,-1.21674100562414
-0.865117292187514,1.10628909675499,-0.765648699932651
-1.19356931715759,-0.469674987959391,-1.00049894150462
-0.91781466047407,0.0544196882098774,-0.975295752132406
-1.15848082748422,0.694373132905233,-1.21290948358002
-1.18364471683125,0.873300458932495,-1.12558408815913
-0.705263729108995,-0.760205520499851,-0.770480710582492
-1.08354030218345,-0.760536912550092,-0.928366951249636
-1.16362575864849,-0.819355543403155,-1.33631205170472
-1.19581098639353,-1.63356163932248,-1.29689935936067
-1.24990733831971,1.8632330169717,-1.17931308393709
-0.603732238689786,0.52102328109071,-0.633799110080219
-0.837093014123019,1.62973388961752,-0.59665208028257
-0.769739309109009,-1.05176813982682,-0.897627180858838
-1.15969765336597,-0.993139714178332,-1.17606128869669
-0.635336903463919,1.57161595350072,-0.61005065300487
-1.19060055044927,0.0547405081295012,-1.26975954921837
-1.0853158604332,-0.0624116231864423,-1.20526708251848
-1.129870254851,-0.235495099225356,-1.14294332472062
-0.853283926499629,-1.22645974405107,-0.801925323158903
-1.13452531023266,-0.819355543403155,-1.22710552466136
-1.00169483245322,0.81136360842659,-1.05254240871608
-1.25210894294532,-0.527458760916824,-1.20593879553623
-0.555576403722711,1.22380116953117,-0.499013132036118
-0.706278472006827,1.39750039067531,-0.453455973518524
-0.702522073158761,-1.28432245868866,-0.849566205524988
-0.85393594250253,-0.818641505427149,-0.84919970029156
-0.699335939193072,1.10628909675499,-0.566771631460168
-0.500424741056195,-1.1099377489785,-0.449891524084469
-1.11825957619006,0.637248045601172,-0.937850144319404
-1.20207995097316,-0.295210055804357,-1.0736706184625
-1.11761418861755,1.68876808481667,-1.00117477479016
-0.916757931894943,1.92186144262019,-0.812445677414256
-1.20804826932616,-0.877298480485624,-1.39447159432134
-1.04301275838022,-0.295210055804357,-0.899307886323325
-0.92753143468446,-0.760013079778666,-0.88775522148641
-1.07742628088923,0.170522570492038,-1.18832742915373
-0.965138723520156,-1.05141404331104,-0.941954042697243
-1.11389258577677,1.39750039067531,-0.910694791377482
-0.851078540504158,0.521187172401903,-0.890106253885667
-1.11473034667877,2.21264719663986,-0.791577672829329
-0.618450224100786,-0.527792924076191,-0.77092589444357
-0.726323246979789,1.10588332720433,-0.553970442655441
-0.697927242684569,-0.352588059211129,-0.831310242968918
-1.00793228876879,-1.05138826501018,-1.08125102894192
-0.412112745855851,-0.760151076355838,-0.467743334771048
-0.327599401417267,1.9213509530885,-0.0377167303732505
-0.950002033885851,0.520257570079816,-0.80953269201418
-0.819923473046595,0.170941683282442,-1.02784373753223
-0.678171655091572,0.0547690575394932,-0.532227272415926
-0.535929891997378,0.348939406987616,-0.402680951156468
-0.851525081820704,-0.062570787311479,-0.958659221387133
-1.19746963844208,-1.34183985587048,-1.42266832609481
-0.76854537781434,-0.469515823834355,-0.661034939118904
-1.11729350881888,0.814672033284012,-1.16375339135733
-0.431291934254335,-0.585000655634789,-0.577030473178957
-1.06716117870324,0.64023565053897,-0.882401054296125
-0.824033205399596,-0.817989293457283,-0.920151804456054
-0.85169858214721,-0.876617719105767,-0.980972738460446
-1.22082797834617,-0.586421349724675,-1.29683478198804
-1.2458009818616,0.579130109484372,-1.2429094777808
-0.76735852625936,-0.235075986434952,-0.800991615289813
-0.72779410043369,0.87387650033133,-0.72318715937822
-1.14927535724757,-0.294790943013954,-1.06425409465699
-0.937314976009718,0.408654363566618,-0.859476505718979
-1.25978157938855,0.699184896107077,-1.00800671190079
-0.857074092238185,-0.877298480485624,-1.04256927398063
-1.21428832031093,-0.701489374111205,-1.05891900315343
-1.05104741945479,-1.3419445758515,-1.16141938105463
-1.05801484072452,1.39717957075568,-0.870941539818199
-0.905879086882437,1.63013965916819,-0.797617191013936
-1.17786778168038,0.694373132905233,-1.13812816804357
-0.966875165650318,-1.10917203796761,-1.23905920238632
-0.918554294920888,0.0547690575394932,-0.791567551083069
-0.739746279893037,1.22303545852027,-0.437364362374682
-0.405888996651486,2.3870835793849,-0.327004449280378
-0.872419149113351,2.67837982293625,-0.738130114999808
-0.888150751228882,0.117037300095639,-0.868361145234959
-1.02486935953395,1.10588332720433,-0.755786116411714
-1.21447639012983,0.579651706739193,-1.22985064456741
-1.22968531791699,0.520447239691875,-1.29679089221276
-0.962750380464535,0.0584088744471562,-0.965573363423011
-1.23281477232853,-0.585576697033624,-1.42064241934128
-0.86042582124335,-0.876617719105767,-1.03547221841271
-1.20791453825841,-0.352588059211129,-1.37204673968655
-0.94574843132185,1.92154062270056,-0.956443348323318
-0.945187954980369,-0.819355543403155,-1.1082592608216
-0.431954204742648,1.45621376595483,-0.397865038105522
-1.11262885432219,-0.58600223693427,-1.23981180865278
-1.04557651784146,1.39750039067531,-0.848961693507523
-0.504774785210029,-0.819355543403155,-0.654565027297049
-1.24568991303265,-0.993791926148197,-1.24292918656286
-1.16280077368718,1.63024437914921,-1.12711599091187
-0.86765362396346,0.348939406987616,-0.706017982432501
-0.866147737502491,1.39783178272555,-0.637745209157145
-0.519836070870598,-0.294444344793463,-0.683415178538558
-1.15666974940785,-0.295210055804357,-1.09824603254916
-0.875283982928633,-0.818235735876488,-1.09720025586715
-1.24996428043799,1.68844726489704,-1.11578191648598
-0.823281728527246,-1.28508816969955,-0.739718667682359
-1.06917525777368,0.870182239279653,-0.958813850864077
-0.588906172000908,-0.061726134620428,-0.753187289533192
-0.941121186410192,0.578565175808675,-0.775124562641494
-1.10898114314924,-0.817554974496631,-1.24782587356512
-0.835946234325795,0.811553813631169,-0.689237985463596
-0.998059489401331,-0.293959633562646,-1.11364494188285
-0.743429027287514,-0.585576697033624,-0.890560631471783
-1.09584643757942,-1.05106744509055,-1.19788364994323
-0.611531649555742,-0.760151076355838,-0.664683943733142
-1.01721924408265,1.10628909675499,-1.01898251316316
-1.13778433443149,0.985669376456587,-1.20874522877025
-0.883299886115476,-0.759771201539198,-0.960978307982864
-0.770908051188294,2.27127562228834,-0.483783944559225
-1.18419670062393,0.694373132905233,-1.20006142901716
-0.668489304995088,-0.00350804270234356,-0.760768856378302
-1.16066210061467,-0.818674782023298,-1.25518639605117
-1.07128127256405,-1.57561870224001,-1.17573923741871
-1.14621575957031,0.0546098934144565,-1.04537815169027
-1.14098445142196,-0.759771201539198,-1.23941137133924
-1.15326799102377,-0.643546437028736,-0.95678041222075
-0.930687537484276,-1.3419445758515,-1.05858897812308
-0.934251078943942,-0.00326160028313823,-0.965031127212332
-0.958371691935781,-1.10953197942784,-1.10039516729625
-0.969376937964949,0.0551203829461404,-1.05435587612785
-1.0159549819785,-1.86611595818432,-1.28555448282267
-0.833844672158845,-0.760536912550092,-0.738393844628493
-1.21256905153191,0.462139633963016,-1.14032079948398
-0.772481046744184,1.10596827683537,-0.777362125226952
-1.03064985645078,1.39715102134569,-1.02892994427333
-1.15444864151943,0.873981220312352,-1.14675668271701
-1.18784436501713,-1.34252061725034,-1.38153635422387
-0.788368228796036,-0.527373811285787,-0.982481998410574
-0.750797211628771,0.287833865933019,-0.836227983926406
-1.08053448186247,-0.934842680580089,-0.932570050886177
-0.861467314446543,0.407567832636099,-0.650215168517391
-1.08051643879361,-1.86611595818432,-1.26690225730966
-0.441265365233086,1.10588332720433,-0.160979552184243
-1.25243894810102,-1.51663618007575,-1.15665757754404
-0.508395282629037,-0.0618900259316222,-0.617869783215593
-0.885775752505003,1.16559828378333,-0.649193966734247
-0.937566262031052,0.640556470458594,-0.748959082071984
-0.843648095976814,2.09546651591392,-0.747544842251413
-1.21402223566337,-0.468750112823461,-1.2974586316706
-0.789075513359182,0.698864076187453,-0.54317954229994
-0.976611802045636,-1.05130932333002,-0.888273927691542
-1.12249206826441,-0.294385173463293,-1.27364126929406
-1.06043515110601,-1.1099377489785,-0.993568873929006
-1.26252606012505,1.86291219705208,-1.21141192337831
-1.01478615488637,-1.57526460572424,-0.993865604138788
-0.786446684733143,0.753001558553717,-0.741716364238107
-1.09050056720949,1.68876808481667,-1.00254537930912
-1.05272380394253,-1.80716671261621,-1.20260192500278
-0.947326162410902,-0.062570787311479,-1.08448794683065
-1.12063292328982,0.811553813631169,-0.96458336566706
-1.20520355069222,-1.34226539577113,-1.41967914177823
-0.988715746073871,1.39750039067531,-0.76591100961565
-0.756078598356091,1.22271463860065,-0.410795129424107
-0.790296577668285,0.931852714009948,-0.513245307142999
-1.25721526462572,-0.468750112823461,-1.29260535908444
-1.17840493451321,-0.877298480485624,-1.37843705895374
-1.10155018706995,0.640556470458594,-0.895043218793622
-0.965279871240158,0.578565175808675,-0.704636483731473
-0.890634606859404,0.461818814043392,-0.951969097176334
-1.00972958712512,-0.236442236380823,-1.15739963457044
-0.771337479509786,1.16517274388268,-0.703588463141735
-0.750935841183577,-1.34303110678202,-0.738531820059892
-1.10191559428981,0.228725456239874,-1.202629302361
-1.19938309437225,-1.80748753253584,-1.4118565008742
-1.21169621572149,-0.0039138122530037,-1.0124762176927
-1.22811487788959,0.117037300095639,-1.07642544076636
-1.07495519779586,0.815352794663869,-1.05806392906678
-1.11847063729437,1.10596827683537,-1.197449494388
-0.921208869051884,-0.818674782023298,-1.06656251724554
-0.840696929499086,-0.294804286253697,-0.941720872331499
-0.3645332473069,0.229150996140522,-0.478744367868814
-0.940353493413183,-0.993106437582183,-0.869710049249773
-1.01586425564949,-1.40046828151896,-1.1280919745864
-1.1069722096628,-1.05106744509055,-1.23800506147832
-0.791694015269142,-0.236442236380823,-0.884012564521428
-0.838666326208054,-0.411312938086518,-0.663567822493354
-0.610860186864414,0.520501683835889,-0.672125139131507
-0.98430905791397,0.46255874675342,-0.985011020978785
-0.461004011142502,-0.236876555341476,-0.408711615158318
-1.24738359956314,-1.51699027659153,-1.4139770317009
-0.822206422674871,-0.701908486901609,-0.698695326186741
-1.21009077914272,-0.177133049352483,-1.13648303645138
-1.03848340980668,-1.10885121804798,-1.19040895444307
-1.1446342820544,-0.760013079778666,-1.1147593422107
-1.1240838094931,-1.40114904289882,-1.25979128737226
-1.10884791149414,0.931418395049295,-0.832974965235549
-0.0927719615305364,0.229046276159498,-0.133812288721426
-0.883321064827181,-0.295210055804357,-0.820307603222971
-0.670352324067071,1.68876808481667,-0.550804002212727
-0.639303855456984,-0.527373811285787,-0.826269304906152
-0.655668762051454,0.287408326032372,-0.715721511444335
-0.643072480574168,-1.86688166919522,-0.698017918285308
-0.911990450088188,-0.528144249482838,-0.765931583498369
-1.1804951408851,-0.120354560268911,-1.29782128126872
-1.19247012420829,0.579651706739193,-1.07864552424599
-0.690760105025178,-0.468909276948497,-0.82913816308015
-1.19052485823358,-0.236175860605213,-1.23033686023703
-0.724899637675233,2.09546651591392,-0.709324353191556
-1.08101265351669,0.408654363566618,-1.01820144098972
-1.07921246793806,0.346717513060712,-1.09140959220183
-1.03571222883467,0.931852714009948,-0.86562714300485
-0.967149477521892,-1.57558542564386,-0.909519441059359
-1.14601811593602,1.39750039067531,-0.938102558312594
-0.935170077750573,-0.701522650707354,-0.979912055048586
-0.89332365581704,2.44539118511376,-0.769407697484333
-1.24269252671961,-1.40114904289882,-1.47483176759702
-0.980029048802066,1.10596827683537,-0.975056973370164
-1.25708239113639,-0.760857732469717,-1.18857344822041
-1.25350427178893,0.287674701807982,-1.22591112945328
-1.18903819647465,0.873555680411706,-1.1164397586524
-1.21349946822929,-0.702229306821233,-1.19605466352725
-1.18133305267733,-0.293959633562646,-1.26543171927383
-0.0838959836118498,-1.05122437369898,-0.207762551231785
-0.796448362818157,-0.236876555341476,-0.835740780563979
-0.577910747451334,-0.00388791751898214,-0.687641361101389
-0.977017569454292,1.92186144262019,-0.902198573588234
-1.16278559099047,0.287703251217974,-0.978181893557659
-0.916988992498084,0.0554545461055076,-0.83375308769262
-1.14847892506816,-1.40114904289882,-1.32334584223946
-0.877559050716483,0.520067364875237,-0.836725957002574
-1.10697259414927,-0.00420873743860585,-1.19217107537413
-1.10694771628209,0.641322181469488,-1.04001139535213
-1.0630030196223,-1.05173486323067,-1.02345872422873
-0.601798702445638,-0.585576697033624,-0.639270677903977
-1.11944538365266,0.812064303162853,-1.13037622377796
-1.06645158022507,-0.062570787311479,-1.22393513733707
-0.654386310753152,-0.469620543815378,-0.5347131749448
-1.18320216113474,-0.236686350136897,-1.02899429348454
-1.06221845683202,0.640556470458594,-0.848876452836319
-0.729981563391779,0.229046276159498,-0.813527376296842
-1.02264111472638,-1.10953197942784,-1.20510405266482
-1.03268807020671,1.33852259569721,-0.949334281561595
-0.86326732909187,-0.585681417014646,-1.00799365553909
-0.926237204153005,-0.701908486901609,-0.880919290864342
-0.607515197245019,-0.469110054283694,-0.548963793787067
-0.680889425003761,-1.57449889471334,-0.834609292061525
-0.782559834656777,-1.34268450856153,-0.922642774950923
-1.11562336490934,0.287674701807982,-1.1809763254882
-1.20566218266576,-0.877298480485624,-1.44103198263082
-1.21026926678865,0.229727037539356,-1.24271331409171
-1.17298114537007,0.462139633963016,-1.18559314197352
-0.870537435535103,-0.527738479932177,-0.950075768230177
-0.891084032486329,-1.80716671261621,-0.971092741271071
-1.09748787006432,1.68944884619653,-0.939292906149228
-0.769826516859198,-0.0624116231864423,-0.808834651656696
-0.917002990120265,0.812064303162853,-0.911322121368432
-1.1784260747271,1.68876808481667,-1.02651291757594
-0.953687471210803,-1.05130932333002,-0.917645297842587
-1.26137547940652,0.229205440284535,-1.30335651802935
-1.03103066222737,2.21264719663986,-0.726869409391777
-0.660180638443103,-1.574933213674,-0.857364214558425
-0.894986334252453,-0.178057924488414,-0.66816419674867
-0.682429822217618,1.57161595350072,-0.689165245622643
-0.895349067954463,-1.1099377489785,-0.756704541674907
-1.12204935505966,-1.05215397602107,-1.06727694440774
-1.24081160340534,-0.0612918156597751,-1.43752434209825
-0.484634333346857,-0.0612918156597751,-0.675198899174698
-1.1744291168678,0.171262503202066,-1.28968843028057
-1.23328384049866,-0.877298480485624,-1.42743174302612
-0.959172596403501,0.461438939226753,-0.987677144039256
-1.02367168979184,-0.00429368706964294,-0.841794264827335
-1.11691233685929,0.932504925979813,-0.975889479335193
-0.9051850583481,0.0584088744471562,-0.963037243871991
-0.750443588823006,-0.294804286253697,-0.858316263201968
-1.09994029378351,-1.40046828151896,-1.28236621338056
-0.854786718387131,0.170941683282442,-1.08491489745425
-0.947857235123503,1.86291219705208,-0.97227471678212
-0.780022300296983,-1.80748753253584,-0.972792198896143
-0.776400132874745,1.57161595350072,-0.693036379529621
-0.797397085753609,-1.57449889471334,-0.847119811623476
-1.18545816403562,0.228884620364911,-1.21177902358866
-0.754281813291286,-0.528144249482838,-0.626378715993837
-0.653370129670926,-0.644205122682107,-0.898695239476832
-1.20128748444635,0.348939406987616,-0.965127407126123
-0.547772575062885,-0.993471106228573,-0.519639292368581
-1.00308028271341,-0.993139714178332,-1.11529751297456
-1.26437579737696,0.461438939226753,-1.32367697705141
-0.750298359049366,-0.00420873743860585,-0.837421919379599
-1.14928718152089,-1.28400163876903,-1.19702998902973
-0.962050248817171,-0.294804286253697,-1.04045210750543
-0.946660492278559,-0.119695874615541,-0.737039522580507
-1.1024982419663,-0.993471106228573,-1.0549700499994
-0.782976602568819,-0.760151076355838,-0.842423346526983
-1.20741303088062,-1.10953197942784,-1.28979852425702
-0.816321456089054,1.92143590271954,-0.731354260938965
-1.11819403378204,1.33852259569721,-1.04734012034417
-0.216599269127405,0.229046276159498,-0.113987531457319
-1.03428930095648,1.92186144262019,-0.92003111456393
-1.08974753752911,-0.00388791751898214,-1.0530571136305
-1.15606173118298,-0.818320685507524,-1.14419079940211
-1.26661274979919,-0.120354560268911,-1.30610506900557
-1.22225008589578,-1.05090355377936,-1.32450652002955
-1.16120913630425,2.67837982293625,-1.0419028302747
-1.20580624695413,-0.120354560268911,-1.31314544485365
-1.09304763628179,-0.17781381073234,-1.1123225355738
-1.24387232156552,1.63024437914921,-1.14787289849781
-1.22958951123848,-0.992439019442069,-1.29365830477615
-0.924894692111277,1.97965855881736,-0.608492568064429
-1.04340607931077,-0.993106437582183,-1.00456050417664
-0.716965915967535,1.39715102134569,-0.649622374827076
-0.823485371353173,0.229205440284535,-0.899201318095362
-0.981444664554477,1.10628909675499,-0.994930757428015
-0.78146398806721,1.8632330169717,-0.694438320780976
-0.898038617988703,-0.702609181637872,-0.7259132029569
-0.667290668118402,-1.80825324354673,-0.664780152718289
-0.665753220638511,0.872789969400812,-0.510893358620228
-0.855027894308748,-1.86688166919522,-0.924340417717924
-1.19910317059399,0.520342519710852,-1.19284356915608
-1.11279173568206,-0.993106437582183,-0.991169522192026
-1.12389802772232,1.63013965916819,-1.07307242229756
-1.09169883370548,0.578970945359335,-1.14345983232083
-1.20548301752644,1.62973388961752,-0.998626867356158
-0.595862417674065,-0.761237607286355,-0.486171965559773
-0.812340256502763,-1.40114904289882,-1.01996947563076
-1.24766168043838,0.229727037539356,-1.21512719950728
-0.963839886525308,-0.527112162696334,-1.03302377627501
-0.921711790751478,-1.51663618007575,-0.837894874321514
-0.973187917139819,-1.86688166919522,-0.995753991417697
-1.24734534998463,1.22303545852027,-1.00665531211292
-0.789183213818842,1.39717957075568,-0.572892286521934
-1.11033974251058,0.815352794663869,-1.15549722973231
-0.807303934807843,0.0584088744471562,-0.828869996063993
-1.24679135954089,1.63013965916819,-1.22073415972427
-1.03241110920932,0.287353881888358,-1.03801572049153
-0.514652154698642,0.228640506608838,-0.347107428954301
-1.03231846343547,-1.28400163876903,-1.10950654445335
-0.532753789774371,-0.759771201539198,-0.590765806407136
-1.19541223980552,-0.528303413607875,-1.15774840727685
-0.938507644704798,-0.352908879130753,-1.13083204327476
-1.2323322486822,-0.468396016307687,-1.20815614295487
